user,username,item,item_name,rating,year
DOID_0050073,invasive aspergillosis,CHEBI_68452,azole,1,2023-05-14
DOID_0050073,invasive aspergillosis,CHEBI_72588,semisynthetic derivative,1,2023-05-14
DOID_0050073,invasive aspergillosis,CHEBI_85978,isavuconazonium,1,2023-05-14
DOID_0050073,invasive aspergillosis,CHEBI_85979,isavuconazole,1,2023-05-14
DOID_0050073,invasive aspergillosis,CHEBI_86323,conazole antifungal agent,1,2023-05-14
DOID_0050073,invasive aspergillosis,CHEBI_86426,triazole antifungal agent,1,2023-05-14
DOID_0050073,invasive aspergillosis,CHEBI_86478,antibiotic antifungal agent,1,2023-05-14
DOID_0050073,invasive aspergillosis,CHEBI_87071,conazole antifungal drug,1,2023-05-14
DOID_0050073,invasive aspergillosis,CHEBI_87101,triazole antifungal drug,1,2023-05-14
DOID_0050073,invasive aspergillosis,CHEBI_87113,antibiotic antifungal drug,1,2023-05-14
DOID_0050096,tinea barbae,CHEBI_17792,organohalogen compound,1,2023-05-14
DOID_0050096,tinea barbae,CHEBI_23117,chlorine molecular entity,1,2023-05-14
DOID_0050096,tinea barbae,CHEBI_24471,halogen molecular entity,1,2023-05-14
DOID_0050096,tinea barbae,CHEBI_27779,griseofulvin,1,2023-05-14
DOID_0050096,tinea barbae,CHEBI_33599,spiro compound,1,2023-05-14
DOID_0050096,tinea barbae,CHEBI_35259,benzofurans,1,2023-05-14
DOID_0050096,tinea barbae,CHEBI_36683,organochlorine compound,1,2023-05-14
DOID_0050096,tinea barbae,CHEBI_37578,halide,1,2023-05-14
DOID_0050096,tinea barbae,CHEBI_37948,oxaspiro compound,1,2023-05-14
DOID_0050096,tinea barbae,CHEBI_38830,1-benzofurans,1,2023-05-14
DOID_0050096,tinea barbae,CHEBI_86478,antibiotic antifungal agent,1,2023-05-14
DOID_0050096,tinea barbae,CHEBI_87113,antibiotic antifungal drug,1,2023-05-14
DOID_0050096,tinea barbae,CHEBI_87128,benzofuran antifungal drug,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_100241,ciprofloxacin,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_17087,ketone,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_17334,penicillin,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_17792,organohalogen compound,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_22712,benzenes,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_22726,benzophenones,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_23066,cephalosporin,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_23117,chlorine molecular entity,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_23132,chlorobenzenes,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_23135,chlorobenzophenone,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_23443,cyclic amide,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_23765,quinolone,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_24062,fluorine molecular entity,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_24129,furans,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_24471,halogen molecular entity,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_24531,heterocyclic antibiotic,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_24983,ketoxime,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_24995,lactam,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_25000,lactone,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_25105,macrolide antibiotic,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_25106,macrolide,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_25384,monocarboxylic acid,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_25558,organonitrogen heterocyclic antibiotic,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_25698,ether,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_25750,oxime,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_25865,penicillanic acids,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_26144,piperazines,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_26188,polyketide,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_26512,quinolinemonocarboxylic acid,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_26513,quinolines,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_2676,amoxicillin,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_27171,organic heterobicyclic compound,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_27933,beta-lactam antibiotic,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_28084,3-(carbamoyloxymethyl)cephalosporin,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_28963,amino sugar,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_2955,azithromycin,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_29688,telithromycin,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_33261,organosulfur compound,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_33859,aromatic carboxylic acid,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_33860,aromatic amine,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_3485,cefdinir,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_3515,cefuroxime,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_35618,aromatic ether,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_35627,beta-lactam,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_35992,penams,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_36683,organochlorine compound,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_36709,aminoquinoline,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_36816,oxime O-ether,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_37143,organofluorine compound,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_3732,clarithromycin,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_37527,acid,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_37578,halide,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_38106,organosulfur heterocyclic compound,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_38311,cephem,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_46848,N-arylpiperazine,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_47544,loracarbef,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_48947,clavulanic acid,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_50906,role,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_50996,tertiary amino compound,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_51026,macrocycle,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_51086,chemical role,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_51454,cyclopropanes,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_5280,gatifloxacin,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_55504,carbacephem,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_63611,moxifloxacin,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_63697,pyrrolidinopiperidine,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_63944,macrocyclic lactone,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_64509,oxapenam,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_76224,aromatic ketone,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_83469,fenofibric acid,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_86324,quinolone antibiotic,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_87211,fluoroquinolone antibiotic,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_88187,penicillin allergen,1,2023-05-14
DOID_0050140,acute diarrhea,CHEBI_22563,anion,1,2023-05-14
DOID_0050140,acute diarrhea,CHEBI_24866,salt,1,2023-05-14
DOID_0050140,acute diarrhea,CHEBI_24868,organic salt,1,2023-05-14
DOID_0050140,acute diarrhea,CHEBI_25696,organic anion,1,2023-05-14
DOID_0050140,acute diarrhea,CHEBI_25741,oxide,1,2023-05-14
DOID_0050140,acute diarrhea,CHEBI_27364,zinc molecular entity,1,2023-05-14
DOID_0050140,acute diarrhea,CHEBI_29067,carboxylic acid anion,1,2023-05-14
DOID_0050140,acute diarrhea,CHEBI_30089,acetate,1,2023-05-14
DOID_0050140,acute diarrhea,CHEBI_33273,polyatomic anion,1,2023-05-14
DOID_0050140,acute diarrhea,CHEBI_33497,transition element molecular entity,1,2023-05-14
DOID_0050140,acute diarrhea,CHEBI_33673,zinc group molecular entity,1,2023-05-14
DOID_0050140,acute diarrhea,CHEBI_33676,d-block molecular entity,1,2023-05-14
DOID_0050140,acute diarrhea,CHEBI_35406,oxoanion,1,2023-05-14
DOID_0050140,acute diarrhea,CHEBI_35757,monocarboxylic acid anion,1,2023-05-14
DOID_0050140,acute diarrhea,CHEBI_36358,polyatomic ion,1,2023-05-14
DOID_0050140,acute diarrhea,CHEBI_59230,acetate salt,1,2023-05-14
DOID_0050140,acute diarrhea,CHEBI_62984,zinc acetate,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_22728,benzopyrrole,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_23443,cyclic amide,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_24828,indoles,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_24829,indolones,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_24995,lactam,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_25248,methyl ester,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_26144,piperazines,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_26421,pyridines,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_27171,organic heterobicyclic compound,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_32016,pirfenidone,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_32952,amine,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_33833,heteroarene,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_33860,aromatic amine,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_38180,polycyclic heteroarene,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_38183,pyridone,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_38459,oxindoles,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_46845,N-alkylpiperazine,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_47989,enamine,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_50996,tertiary amino compound,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_62732,aromatic ester,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_62733,aromatic amide,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_74222,gamma-lactam,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_78840,olefinic compound,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_85164,nintedanib,1,2023-05-14
DOID_0050160,inhalation anthrax,CHEBI_25000,lactone,1,2023-05-14
DOID_0050160,inhalation anthrax,CHEBI_25105,macrolide antibiotic,1,2023-05-14
DOID_0050160,inhalation anthrax,CHEBI_25106,macrolide,1,2023-05-14
DOID_0050160,inhalation anthrax,CHEBI_26188,polyketide,1,2023-05-14
DOID_0050160,inhalation anthrax,CHEBI_26513,quinolines,1,2023-05-14
DOID_0050160,inhalation anthrax,CHEBI_29506,cethromycin,1,2023-05-14
DOID_0050160,inhalation anthrax,CHEBI_51026,macrocycle,1,2023-05-14
DOID_0050160,inhalation anthrax,CHEBI_63367,monosaccharide derivative,1,2023-05-14
DOID_0050160,inhalation anthrax,CHEBI_63944,macrocyclic lactone,1,2023-05-14
DOID_0050185,erythema multiforme,CHEBI_135480,disofenin,1,2023-05-14
DOID_0050185,erythema multiforme,CHEBI_22475,amino acid amide,1,2023-05-14
DOID_0050185,erythema multiforme,CHEBI_83821,amino acid derivative,1,2023-05-14
DOID_0050214,lems,CHEBI_135948,amifampridine,1,2023-05-14
DOID_0050214,lems,CHEBI_26421,pyridines,1,2023-05-14
DOID_0050214,lems,CHEBI_33860,aromatic amine,1,2023-05-14
DOID_0050214,lems,CHEBI_38207,aminopyridine,1,2023-05-14
DOID_0050328,congenital hypothyroidism,CHEBI_16042,halide anion,1,2023-05-14
DOID_0050328,congenital hypothyroidism,CHEBI_16382,iodide,1,2023-05-14
DOID_0050328,congenital hypothyroidism,CHEBI_22563,anion,1,2023-05-14
DOID_0050328,congenital hypothyroidism,CHEBI_23905,monoatomic anion,1,2023-05-14
DOID_0050328,congenital hypothyroidism,CHEBI_24834,inorganic anion,1,2023-05-14
DOID_0050328,congenital hypothyroidism,CHEBI_24835,inorganic molecular entity,1,2023-05-14
DOID_0050328,congenital hypothyroidism,CHEBI_24867,monoatomic ion,1,2023-05-14
DOID_0050328,congenital hypothyroidism,CHEBI_33238,monoatomic entity,1,2023-05-14
DOID_0050328,congenital hypothyroidism,CHEBI_33259,elemental molecular entity,1,2023-05-14
DOID_0050328,congenital hypothyroidism,CHEBI_33429,monoatomic monoanion,1,2023-05-14
DOID_0050328,congenital hypothyroidism,CHEBI_33434,elemental halogen,1,2023-05-14
DOID_0050328,congenital hypothyroidism,CHEBI_36830,monoanion,1,2023-05-14
DOID_0050328,congenital hypothyroidism,CHEBI_36893,elemental iodine,1,2023-05-14
DOID_0050328,congenital hypothyroidism,CHEBI_36897,monoatomic iodine,1,2023-05-14
DOID_0050328,congenital hypothyroidism,CHEBI_36914,inorganic ion,1,2023-05-14
DOID_0050328,congenital hypothyroidism,CHEBI_79389,monovalent inorganic anion,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_139588,alpha-hydroxy ketone,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_139590,primary alpha-hydroxy ketone,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_139592,tertiary alpha-hydroxy ketone,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_15734,primary alcohol,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_17087,ketone,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_17272,propionate,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_17792,organohalogen compound,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_17823,calcitriol,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_20156,3-oxo-Delta(1) steroid,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_205919,clobetasol,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_22563,anion,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_23117,chlorine molecular entity,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_23677,diazole,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_24062,fluorine molecular entity,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_24261,glucocorticoid,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_24471,halogen molecular entity,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_24780,imidazoles,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_2567,alendronic acid,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_25696,organic anion,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_25741,oxide,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_26069,phosphonic acids,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_26191,polyol,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_26764,steroid hormone,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_26878,tertiary alcohol,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_27136,triol,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_27300,vitamin D,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_28868,fatty acid anion,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_29067,carboxylic acid anion,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_3077,betamethasone,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_30879,alcohol,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_31414,clobetasol propionate,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_33273,polyatomic anion,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_33833,heteroarene,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_35341,steroid,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_35342,17alpha-hydroxy steroid,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_35344,21-hydroxy steroid,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_35346,11beta-hydroxy steroid,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_35350,hydroxy steroid,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_35406,oxoanion,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_35757,monocarboxylic acid anion,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_35788,seco-steroid,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_35789,oxo steroid,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_36358,polyatomic ion,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_36683,organochlorine compound,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_36699,corticosteroid hormone,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_36819,seco-ergostane,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_36838,17-hydroxy steroid,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_36841,11-hydroxy steroid,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_36853,hydroxy seco-steroid,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_36885,20-oxo steroid,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_37143,organofluorine compound,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_37527,acid,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_37578,halide,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_38179,monocyclic heteroarene,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_3992,cyclic ketone,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_41060,IBANDRONATE,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_41879,dexamethasone,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_4591,dihydrotachysterol,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_46557,zoledronic acid,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_47042,hydroxycalciol,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_47788,3-oxo steroid,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_47909,3-oxo-Delta(4) steroid,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_50830,fluorinated steroid,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_50858,corticosteroid,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_50906,role,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_50994,primary amino compound,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_51086,chemical role,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_51689,enone,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_51721,"alpha,beta-unsaturated ketone",1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_51958,organic polycyclic compound,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_52395,oxyketone,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_52396,alpha-oxyketone,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_58951,short-chain fatty acid anion,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_58953,saturated fatty acid anion,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_59999,chemical substance,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_60004,mixture,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_60911,racemate,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_68452,azole,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_73558,D3 vitamins,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_77166,"3-oxo-Delta(1),Delta(4)-steroid",1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_77175,chlorinated steroid,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_77383,"1,1-bis(phosphonic acid)",1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_78113,fatty acid anion 3:0,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_78840,olefinic compound,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_9011,salmeterol,1,2023-05-14
DOID_0050431,arrhythmogenic right ventricular cardiomyopathy,CHEBI_22478,amino alcohol,1,2023-05-14
DOID_0050431,arrhythmogenic right ventricular cardiomyopathy,CHEBI_23981,ethanolamines,1,2023-05-14
DOID_0050431,arrhythmogenic right ventricular cardiomyopathy,CHEBI_2904,atenolol,1,2023-05-14
DOID_0050431,arrhythmogenic right ventricular cardiomyopathy,CHEBI_29347,monocarboxylic acid amide,1,2023-05-14
DOID_0050431,arrhythmogenic right ventricular cardiomyopathy,CHEBI_30879,alcohol,1,2023-05-14
DOID_0050431,arrhythmogenic right ventricular cardiomyopathy,CHEBI_35533,propanolamine,1,2023-05-14
DOID_0050459,hyperphosphatemia,CHEBI_22563,anion,1,2023-05-14
DOID_0050459,hyperphosphatemia,CHEBI_22985,calcium molecular entity,1,2023-05-14
DOID_0050459,hyperphosphatemia,CHEBI_24866,salt,1,2023-05-14
DOID_0050459,hyperphosphatemia,CHEBI_25696,organic anion,1,2023-05-14
DOID_0050459,hyperphosphatemia,CHEBI_25741,oxide,1,2023-05-14
DOID_0050459,hyperphosphatemia,CHEBI_29067,carboxylic acid anion,1,2023-05-14
DOID_0050459,hyperphosphatemia,CHEBI_30089,acetate,1,2023-05-14
DOID_0050459,hyperphosphatemia,CHEBI_3310,calcium acetate,1,2023-05-14
DOID_0050459,hyperphosphatemia,CHEBI_33273,polyatomic anion,1,2023-05-14
DOID_0050459,hyperphosphatemia,CHEBI_33299,alkaline earth molecular entity,1,2023-05-14
DOID_0050459,hyperphosphatemia,CHEBI_35156,calcium salt,1,2023-05-14
DOID_0050459,hyperphosphatemia,CHEBI_35406,oxoanion,1,2023-05-14
