user,username,item,item_name,rating,year
DOID_684,hepatoma,CHEBI_9463,testosterone cypionate,-1,2023-05-14
DOID_305,carcinoma,CHEBI_9463,testosterone cypionate,-1,2023-05-14
DOID_0060058,lymphoma,CHEBI_135945,pixantrone,1,2023-05-14
DOID_6000,chf,CHEBI_135945,pixantrone,1,2023-05-14
DOID_1240,leukemia,CHEBI_135945,pixantrone,1,2023-05-14
DOID_162,cancer,CHEBI_135945,pixantrone,1,2023-05-14
DOID_8567,hodgkin lymphoma,CHEBI_135945,pixantrone,1,2023-05-14
DOID_1612,breast cancer,CHEBI_135945,pixantrone,1,2023-05-14
DOID_9119,acute myelogenous leukemia,CHEBI_135945,pixantrone,1,2023-05-14
DOID_1227,neutropenia,CHEBI_135945,pixantrone,-1,2023-05-14
DOID_614,lymphopenia,CHEBI_135945,pixantrone,-1,2023-05-14
DOID_1588,thrombocytopenia,CHEBI_135945,pixantrone,-1,2023-05-14
DOID_987,alopecia,CHEBI_135945,pixantrone,-1,2023-05-14
DOID_2377,multiple sclerosis,CHEBI_50729,mitoxantrone,1,2023-05-14
DOID_615,leukopenia,CHEBI_50729,mitoxantrone,-1,2023-05-14
DOID_1205,hypersensitivity,CHEBI_17996,chloride,1,2023-05-14
DOID_9351,diabetes,CHEBI_85078,dapagliflozin,1,2023-05-14
DOID_9352,type 2 diabetes mellitus,CHEBI_85078,dapagliflozin,1,2023-05-14
DOID_7998,hyperthyroidism,CHEBI_50673,methimazole,1,2023-05-14
DOID_12176,goiter,CHEBI_50673,methimazole,1,2023-05-14
DOID_0050489,multinodular goiter,CHEBI_50673,methimazole,1,2023-05-14
DOID_2355,anemia,CHEBI_50673,methimazole,-1,2023-05-14
DOID_12987,agranulocytosis,CHEBI_50673,methimazole,-1,2023-05-14
DOID_2237,hepatitis,CHEBI_50673,methimazole,-1,2023-05-14
DOID_2723,dermatitis,CHEBI_50673,methimazole,-1,2023-05-14
DOID_870,neuropathy,CHEBI_50673,methimazole,-1,2023-05-14
DOID_1596,depression,CHEBI_50673,methimazole,-1,2023-05-14
DOID_12449,aplastic anemia,CHEBI_50673,methimazole,-1,2023-05-14
DOID_1240,leukemia,CHEBI_28680,cytarabine,1,2023-05-14
DOID_6195,conjunctivitis,CHEBI_28680,cytarabine,-1,2023-05-14
DOID_2275,pharyngitis,CHEBI_94563,benzydamine,1,2023-05-14
DOID_2965,bursitis,CHEBI_94563,benzydamine,1,2023-05-14
DOID_2030,anxiety,CHEBI_94563,benzydamine,-1,2023-05-14
DOID_2841,asthma,CHEBI_8245,pirbuterol,1,2023-05-14
DOID_0060319,cardiac arrest,CHEBI_8245,pirbuterol,-1,2023-05-14
DOID_2841,asthma,CHEBI_3001,beclomethasone,1,2023-05-14
DOID_4483,rhinitis,CHEBI_3001,beclomethasone,1,2023-05-14
DOID_8893,psoriasis,CHEBI_3001,beclomethasone,1,2023-05-14
DOID_2723,dermatitis,CHEBI_3001,beclomethasone,1,2023-05-14
DOID_3309,neurodermatitis,CHEBI_3001,beclomethasone,1,2023-05-14
DOID_9230,pompholyx,CHEBI_3001,beclomethasone,1,2023-05-14
DOID_4730,vasomotor rhinitis,CHEBI_3001,beclomethasone,1,2023-05-14
DOID_2773,contact dermatitis,CHEBI_3001,beclomethasone,1,2023-05-14
DOID_3310,atopic dermatitis,CHEBI_3001,beclomethasone,1,2023-05-14
DOID_9201,lichen planus,CHEBI_3001,beclomethasone,1,2023-05-14
DOID_8741,seborrheic dermatitis,CHEBI_3001,beclomethasone,1,2023-05-14
DOID_2841,asthma,CHEBI_3002,beclomethasone dipropionate,1,2023-05-14
DOID_4483,rhinitis,CHEBI_3002,beclomethasone dipropionate,1,2023-05-14
DOID_8893,psoriasis,CHEBI_3002,beclomethasone dipropionate,1,2023-05-14
DOID_2723,dermatitis,CHEBI_3002,beclomethasone dipropionate,1,2023-05-14
DOID_3309,neurodermatitis,CHEBI_3002,beclomethasone dipropionate,1,2023-05-14
DOID_9230,pompholyx,CHEBI_3002,beclomethasone dipropionate,1,2023-05-14
DOID_4730,vasomotor rhinitis,CHEBI_3002,beclomethasone dipropionate,1,2023-05-14
DOID_2773,contact dermatitis,CHEBI_3002,beclomethasone dipropionate,1,2023-05-14
DOID_3310,atopic dermatitis,CHEBI_3002,beclomethasone dipropionate,1,2023-05-14
DOID_9201,lichen planus,CHEBI_3002,beclomethasone dipropionate,1,2023-05-14
DOID_8741,seborrheic dermatitis,CHEBI_3002,beclomethasone dipropionate,1,2023-05-14
DOID_11573,listeriosis,CHEBI_48923,erythromycin,1,2023-05-14
DOID_1116,pertussis,CHEBI_48923,erythromycin,1,2023-05-14
DOID_11405,diphtheria,CHEBI_48923,erythromycin,1,2023-05-14
DOID_4131,erythrasma,CHEBI_48923,erythromycin,1,2023-05-14
DOID_9181,amebiasis,CHEBI_48923,erythromycin,1,2023-05-14
DOID_1205,hypersensitivity,CHEBI_48923,erythromycin,1,2023-05-14
DOID_4166,syphilis,CHEBI_48923,erythromycin,1,2023-05-14
DOID_6195,conjunctivitis,CHEBI_48923,erythromycin,1,2023-05-14
DOID_552,pneumonia,CHEBI_48923,erythromycin,1,2023-05-14
DOID_11263,chlamydia,CHEBI_48923,erythromycin,1,2023-05-14
DOID_1343,urethritis,CHEBI_48923,erythromycin,1,2023-05-14
DOID_1586,rheumatic fever,CHEBI_48923,erythromycin,1,2023-05-14
DOID_4156,primary syphilis,CHEBI_48923,erythromycin,1,2023-05-14
DOID_13250,diarrhea,CHEBI_48923,erythromycin,-1,2023-05-14
DOID_9060,pityriasis versicolor,CHEBI_3238,butenafine,1,2023-05-14
DOID_12403,tinea pedis,CHEBI_3238,butenafine,1,2023-05-14
DOID_12179,tinea corporis,CHEBI_3238,butenafine,1,2023-05-14
DOID_11917,tinea cruris,CHEBI_3238,butenafine,1,2023-05-14
DOID_10763,hypertension,CHEBI_76018,riociguat,1,2023-05-14
DOID_6432,pulmonary hypertension,CHEBI_76018,riociguat,1,2023-05-14
DOID_6713,stroke,CHEBI_37527,acid,1,2023-05-14
DOID_6713,stroke,CHEBI_27226,uric acid,1,2023-05-14
DOID_526,hiv infection,CHEBI_63621,saquinavir,1,2023-05-14
DOID_1064,cystinosis,CHEBI_17141,cysteamine,1,2023-05-14
DOID_9266,cystinuria,CHEBI_17141,cysteamine,1,2023-05-14
DOID_848,arthritis,CHEBI_76133,droxicam,1,2023-05-14
DOID_7148,rheumatoid arthritis,CHEBI_76133,droxicam,1,2023-05-14
DOID_5419,schizophrenia,CHEBI_10119,ziprasidone,1,2023-05-14
DOID_3312,bipolar disorder,CHEBI_10119,ziprasidone,1,2023-05-14
DOID_0111538,pmc,CHEBI_135276,dihydrocodeine,1,2023-05-14
DOID_11476,osteoporosis,CHEBI_41060,ibandronate,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_41060,ibandronate,-1,2023-05-14
DOID_11963,esophagitis,CHEBI_41060,ibandronate,-1,2023-05-14
DOID_1468,labyrinthitis,CHEBI_6709,meclizine,1,2023-05-14
DOID_2951,motion sickness,CHEBI_6709,meclizine,1,2023-05-14
DOID_1596,depression,CHEBI_6709,meclizine,-1,2023-05-14
DOID_1205,hypersensitivity,CHEBI_6762,mepyramine,1,2023-05-14
DOID_9970,obesity,CHEBI_134721,cetilistat,1,2023-05-14
DOID_1240,leukemia,CHEBI_28925,mechlorethamine,1,2023-05-14
DOID_8432,polycythemia,CHEBI_28925,mechlorethamine,1,2023-05-14
DOID_1564,mycosis,CHEBI_28925,mechlorethamine,1,2023-05-14
DOID_305,carcinoma,CHEBI_28925,mechlorethamine,1,2023-05-14
DOID_8997,polycythemia vera,CHEBI_28925,mechlorethamine,1,2023-05-14
DOID_8691,mycosis fungoides,CHEBI_28925,mechlorethamine,1,2023-05-14
DOID_1040,chronic lymphocytic leukemia,CHEBI_28925,mechlorethamine,1,2023-05-14
DOID_615,leukopenia,CHEBI_28925,mechlorethamine,-1,2023-05-14
DOID_2355,anemia,CHEBI_28925,mechlorethamine,-1,2023-05-14
DOID_1588,thrombocytopenia,CHEBI_28925,mechlorethamine,-1,2023-05-14
DOID_2723,dermatitis,CHEBI_28925,mechlorethamine,-1,2023-05-14
DOID_2213,hemorrhagic diathesis,CHEBI_28925,mechlorethamine,-1,2023-05-14
DOID_526,hiv infection,CHEBI_63608,maraviroc,1,2023-05-14
DOID_162,cancer,CHEBI_177783,eniluracil,1,2023-05-14
DOID_162,cancer,CHEBI_72317,cabozantinib,1,2023-05-14
DOID_305,carcinoma,CHEBI_72317,cabozantinib,1,2023-05-14
DOID_684,hepatocellular carcinoma,CHEBI_72317,cabozantinib,1,2023-05-14
DOID_4450,renal cell carcinoma,CHEBI_72317,cabozantinib,1,2023-05-14
DOID_9266,cystinuria,CHEBI_50868,penicillamine,1,2023-05-14
DOID_848,arthritis,CHEBI_50868,penicillamine,1,2023-05-14
DOID_7148,rheumatoid arthritis,CHEBI_50868,penicillamine,1,2023-05-14
DOID_8566,herpes simplex,CHEBI_17596,inosine,1,2023-05-14
DOID_11168,genital warts,CHEBI_17596,inosine,1,2023-05-14
DOID_305,carcinoma,CHEBI_9437,temoporfin,1,2023-05-14
DOID_1749,squamous cell carcinoma,CHEBI_9437,temoporfin,1,2023-05-14
DOID_2723,skin inflammation,CHEBI_9437,temoporfin,-1,2023-05-14
DOID_8805,unstable angina,CHEBI_60634,lefradafiban,1,2023-05-14
DOID_13976,reflux oesophagitis,CHEBI_37527,acid,1,2023-05-14
DOID_12642,hiatus hernia,CHEBI_37527,acid,1,2023-05-14
DOID_8437,intestinal obstruction,CHEBI_37527,acid,-1,2023-05-14
DOID_13976,reflux oesophagitis,CHEBI_17548,alginic acid,1,2023-05-14
DOID_12642,hiatus hernia,CHEBI_17548,alginic acid,1,2023-05-14
DOID_8437,intestinal obstruction,CHEBI_17548,alginic acid,-1,2023-05-14
DOID_12700,hyperprolactinemia,CHEBI_3181,bromocriptine,1,2023-05-14
DOID_5223,infertility,CHEBI_3181,bromocriptine,1,2023-05-14
DOID_657,adenomas,CHEBI_3181,bromocriptine,1,2023-05-14
DOID_1924,hypogonadism,CHEBI_3181,bromocriptine,1,2023-05-14
DOID_2449,acromegaly,CHEBI_3181,bromocriptine,1,2023-05-14
DOID_13250,diarrhea,CHEBI_3181,bromocriptine,-1,2023-05-14
DOID_4483,rhinitis,CHEBI_4464,dexchlorpheniramine,1,2023-05-14
DOID_6195,conjunctivitis,CHEBI_4464,dexchlorpheniramine,1,2023-05-14
DOID_1555,urticaria,CHEBI_4464,dexchlorpheniramine,1,2023-05-14
DOID_1558,angioedema,CHEBI_4464,dexchlorpheniramine,1,2023-05-14
DOID_743,dermographism,CHEBI_4464,dexchlorpheniramine,1,2023-05-14
DOID_4481,allergic rhinitis,CHEBI_4464,dexchlorpheniramine,1,2023-05-14
DOID_11204,allergic conjunctivitis,CHEBI_4464,dexchlorpheniramine,1,2023-05-14
DOID_1596,depression,CHEBI_4464,dexchlorpheniramine,-1,2023-05-14
DOID_4483,rhinitis,CHEBI_132951,maleate,1,2023-05-14
DOID_6195,conjunctivitis,CHEBI_132951,maleate,1,2023-05-14
DOID_1555,urticaria,CHEBI_132951,maleate,1,2023-05-14
DOID_1558,angioedema,CHEBI_132951,maleate,1,2023-05-14
DOID_743,dermographism,CHEBI_132951,maleate,1,2023-05-14
DOID_4481,allergic rhinitis,CHEBI_132951,maleate,1,2023-05-14
DOID_11204,allergic conjunctivitis,CHEBI_132951,maleate,1,2023-05-14
DOID_1596,depression,CHEBI_132951,maleate,-1,2023-05-14
DOID_4483,rhinitis,CHEBI_4465,dexchlorpheniramine maleate,1,2023-05-14
DOID_6195,conjunctivitis,CHEBI_4465,dexchlorpheniramine maleate,1,2023-05-14
DOID_1555,urticaria,CHEBI_4465,dexchlorpheniramine maleate,1,2023-05-14
DOID_1558,angioedema,CHEBI_4465,dexchlorpheniramine maleate,1,2023-05-14
DOID_743,dermographism,CHEBI_4465,dexchlorpheniramine maleate,1,2023-05-14
DOID_4481,allergic rhinitis,CHEBI_4465,dexchlorpheniramine maleate,1,2023-05-14
DOID_11204,allergic conjunctivitis,CHEBI_4465,dexchlorpheniramine maleate,1,2023-05-14
DOID_1596,depression,CHEBI_4465,dexchlorpheniramine maleate,-1,2023-05-14
DOID_9351,diabetes,CHEBI_145810,insulin,1,2023-05-14
DOID_2841,asthma,CHEBI_6005,isoetharine,1,2023-05-14
DOID_6132,bronchitis,CHEBI_6005,isoetharine,1,2023-05-14
DOID_3312,bipolar disorder,CHEBI_41609,carbonate,1,2023-05-14
DOID_3312,bipolar disorder,CHEBI_6504,lithium carbonate,1,2023-05-14
DOID_0060145,analgesia,CHEBI_119915,fentanyl,1,2023-05-14
DOID_162,cancer,CHEBI_119915,fentanyl,1,2023-05-14
DOID_1596,depression,CHEBI_119915,fentanyl,-1,2023-05-14
DOID_3083,cold,CHEBI_119915,fentanyl,-1,2023-05-14
DOID_11396,pulmonary edema,CHEBI_119915,fentanyl,-1,2023-05-14
DOID_0060319,cardiac arrest,CHEBI_119915,fentanyl,-1,2023-05-14
DOID_9368,keratoconjunctivitis,CHEBI_75179,trifluridine,1,2023-05-14
DOID_4677,keratitis,CHEBI_75179,trifluridine,1,2023-05-14
DOID_162,cancer,CHEBI_75179,trifluridine,1,2023-05-14
DOID_8566,herpes simplex,CHEBI_75179,trifluridine,1,2023-05-14
DOID_9256,colorectal cancer,CHEBI_75179,trifluridine,1,2023-05-14
DOID_162,cancer,CHEBI_192842,methoxyamine,1,2023-05-14
DOID_1508,candidiasis,CHEBI_3764,clotrimazole,1,2023-05-14
DOID_1240,leukemia,CHEBI_3764,clotrimazole,1,2023-05-14
DOID_1564,mycoses,CHEBI_3764,clotrimazole,1,2023-05-14
DOID_12403,tinea pedis,CHEBI_3764,clotrimazole,1,2023-05-14
DOID_11917,tinea cruris,CHEBI_3764,clotrimazole,1,2023-05-14
DOID_12179,tinea corporis,CHEBI_3764,clotrimazole,1,2023-05-14
DOID_1555,urticaria,CHEBI_3764,clotrimazole,-1,2023-05-14
DOID_799,varices,CHEBI_16000,ethanolamine,1,2023-05-14
DOID_112,esophageal varices,CHEBI_16000,ethanolamine,1,2023-05-14
DOID_799,varices,CHEBI_30823,oleate,1,2023-05-14
DOID_112,esophageal varices,CHEBI_30823,oleate,1,2023-05-14
DOID_799,varices,CHEBI_178699,ethanolamine oleate,1,2023-05-14
DOID_112,esophageal varices,CHEBI_178699,ethanolamine oleate,1,2023-05-14
DOID_1936,atherosclerosis,CHEBI_177810,succinobucol,1,2023-05-14
DOID_9351,diabetes,CHEBI_177810,succinobucol,1,2023-05-14
DOID_0111099,diabetes mellitus type 2,CHEBI_177810,succinobucol,1,2023-05-14
DOID_2841,asthma,CHEBI_5956,ipratropium,1,2023-05-14
DOID_3083,cold,CHEBI_5956,ipratropium,1,2023-05-14
DOID_4483,rhinitis,CHEBI_5956,ipratropium,1,2023-05-14
DOID_6132,bronchitis,CHEBI_5956,ipratropium,1,2023-05-14
DOID_10459,common cold,CHEBI_5956,ipratropium,1,2023-05-14
DOID_4481,allergic rhinitis,CHEBI_5956,ipratropium,1,2023-05-14
DOID_4500,hypokalemia,CHEBI_17996,chloride,1,2023-05-14
DOID_1596,depression,CHEBI_17996,chloride,-1,2023-05-14
DOID_0060319,cardiac arrest,CHEBI_17996,chloride,-1,2023-05-14
DOID_4500,hypokalemia,CHEBI_32588,potassium chloride,1,2023-05-14
DOID_1596,depression,CHEBI_32588,potassium chloride,-1,2023-05-14
DOID_0060319,cardiac arrest,CHEBI_32588,potassium chloride,-1,2023-05-14
DOID_10763,hypertension,CHEBI_37527,acid,1,2023-05-14
DOID_10763,hypertension,CHEBI_9590,tienilic acid,1,2023-05-14
DOID_305,carcinoma,CHEBI_31355,carboplatin,1,2023-05-14
DOID_4001,ovarian carcinoma,CHEBI_31355,carboplatin,1,2023-05-14
DOID_2797,ipf,CHEBI_32016,pirfenidone,1,2023-05-14
DOID_3770,pulmonary fibrosis,CHEBI_32016,pirfenidone,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_32016,pirfenidone,1,2023-05-14
DOID_0081267,gvhd,CHEBI_64355,posaconazole,1,2023-05-14
DOID_1227,neutropenia,CHEBI_64355,posaconazole,1,2023-05-14
DOID_1508,candidiasis,CHEBI_64355,posaconazole,1,2023-05-14
DOID_13564,aspergillosis,CHEBI_64355,posaconazole,1,2023-05-14
DOID_8485,zygomycosis,CHEBI_64355,posaconazole,1,2023-05-14
DOID_0050073,invasive aspergillosis,CHEBI_64355,posaconazole,1,2023-05-14
DOID_5082,cirrhosis,CHEBI_5778,hydrochlorothiazide,1,2023-05-14
DOID_2921,glomerulonephritis,CHEBI_5778,hydrochlorothiazide,1,2023-05-14
DOID_10763,hypertension,CHEBI_5778,hydrochlorothiazide,1,2023-05-14
DOID_1074,renal failure,CHEBI_5778,hydrochlorothiazide,1,2023-05-14
DOID_6000,congestive heart failure,CHEBI_5778,hydrochlorothiazide,1,2023-05-14
DOID_4500,hypokalemia,CHEBI_5778,hydrochlorothiazide,-1,2023-05-14
DOID_305,carcinoma,CHEBI_5132,flutamide,1,2023-05-14
DOID_10783,methemoglobinemia,CHEBI_5132,flutamide,-1,2023-05-14
DOID_10763,hypertension,CHEBI_51211,alprenolol,1,2023-05-14
DOID_2841,asthma,CHEBI_6970,mometasone,1,2023-05-14
DOID_4483,rhinitis,CHEBI_6970,mometasone,1,2023-05-14
DOID_2723,dermatitis,CHEBI_6970,mometasone,1,2023-05-14
DOID_4481,allergic rhinitis,CHEBI_6970,mometasone,1,2023-05-14
DOID_2841,asthma,CHEBI_47564,mometasone furoate,1,2023-05-14
DOID_4483,rhinitis,CHEBI_47564,mometasone furoate,1,2023-05-14
DOID_2723,dermatitis,CHEBI_47564,mometasone furoate,1,2023-05-14
DOID_4481,allergic rhinitis,CHEBI_47564,mometasone furoate,1,2023-05-14
DOID_936,encephalopathy,CHEBI_37527,acid,1,2023-05-14
DOID_936,encephalopathy,CHEBI_37527,acid,-1,2023-05-14
DOID_9538,myeloma,CHEBI_3423,carmustine,1,2023-05-14
DOID_615,leukopenia,CHEBI_3423,carmustine,-1,2023-05-14
DOID_1588,thrombocytopenia,CHEBI_3423,carmustine,-1,2023-05-14
DOID_3770,pulmonary fibrosis,CHEBI_3423,carmustine,-1,2023-05-14
DOID_1485,cystic fibrosis,CHEBI_77834,lancovutide,1,2023-05-14
DOID_1596,depression,CHEBI_6121,ketamine,1,2023-05-14
DOID_2030,anxiety,CHEBI_135556,ketazolam,1,2023-05-14
DOID_8398,osteoarthritis,CHEBI_135952,zucapsaicin,1,2023-05-14
DOID_8398,osteoarthritis,CHEBI_135952,zucapsaicin,-1,2023-05-14
DOID_1307,dementia,CHEBI_188916,zanapezil,1,2023-05-14
DOID_4989,pancreatitis,CHEBI_5296,gemfibrozil,1,2023-05-14
DOID_13250,diarrhea,CHEBI_5296,gemfibrozil,-1,2023-05-14
DOID_5844,myocardial infarction,CHEBI_291902,eptifibatide,1,2023-05-14
DOID_10763,hypertension,CHEBI_8713,quinapril,1,2023-05-14
DOID_305,carcinoma,CHEBI_90863,sonidegib,1,2023-05-14
DOID_2513,basal cell carcinoma,CHEBI_90863,sonidegib,1,2023-05-14
DOID_10763,hypertension,CHEBI_90863,sonidegib,-1,2023-05-14
DOID_2355,anaemia,CHEBI_90863,sonidegib,-1,2023-05-14
DOID_0070355,overactive bladder,CHEBI_7856,oxybutynin,1,2023-05-14
